circ;mes;ano;pop_circ
61;2;2011;60793,46564
62;2;2011;158522,7138
63;2;2011;96151,82613
64;2;2011;459138,1901
65;2;2011;87389,3286
66;2;2011;141069,5035
67;2;2011;52285,18316
70;2;2011;30988,55828
71;2;2011;219670,2116
72;2;2011;347091,2716
73;2;2011;167946,5809
74;2;2011;219597,6273
75;2;2011;270888,3539
76;2;2011;76625,84183
77;2;2011;145299,6684
78;2;2011;126306,4801
79;2;2011;73058,37016
81;2;2011;67725,44699
82;2;2011;130814,489
88;2;2011;95104,19993
89;2;2011;120590,7799
90;2;2011;178174,2351
91;2;2011;72132,63499
92;2;2011;8610,97077
93;2;2011;258618,6864
94;2;2011;26545,38927
95;2;2011;34565,69154
96;2;2011;51112,34559
97;2;2011;17967,98172
98;2;2011;13293,28622
99;2;2011;29003,24987
100;2;2011;29767,1394
101;2;2011;22895,58482
104;2;2011;20301,03196
105;2;2011;252167,1401
106;2;2011;44227,54343
107;2;2011;41277,72263
108;2;2011;97415,01399
109;2;2011;17543,62392
110;2;2011;165158,7549
111;2;2011;14937,24036
112;2;2011;17549,51656
118;2;2011;113736,7443
119;2;2011;55863,09524
120;2;2011;21353,20946
121;2;2011;36200,92799
122;2;2011;21341,10393
123;2;2011;211477,6671
124;2;2011;75554,83889
125;2;2011;89355,7112
126;2;2011;189903,2769
127;2;2011;28148,6777
128;2;2011;111756,3583
129;2;2011;23339,46356
130;2;2011;34307,4485
132;2;2011;27923,7566
134;2;2011;295783,0806
135;2;2011;22893,81344
136;2;2011;51025,1785
137;2;2011;26832,00163
138;2;2011;7466,552685
139;2;2011;17856,06915
140;2;2011;24644,93901
141;2;2011;37581,13851
142;2;2011;14834,89781
143;2;2011;103357,6581
144;2;2011;35501,37707
145;2;2011;33025,42795
146;2;2011;171002,3775
147;2;2011;41364,48026
148;2;2011;26739,90694
151;2;2011;182527,3825
152;2;2011;10960,76537
153;2;2011;19829,75004
154;2;2011;25815,43379
155;2;2011;8920,462197
156;2;2011;10313,31573
157;2;2011;10301,72787
158;2;2011;25475,8737
159;2;2011;54578,18863
165;2;2011;37170,01966
166;2;2011;172847,943
167;2;2011;37989,87552
168;2;2011;17487,31878
1;3;2011;1643,13065
4;3;2011;31677,91914
5;3;2011;37916,19066
6;3;2011;81103,97257
7;3;2011;41108,47251
9;3;2011;137101,5672
10;3;2011;103696,2877
12;3;2011;92133,51305
13;3;2011;69776,17256
14;3;2011;89182,8654
15;3;2011;149004,4016
16;3;2011;175937,9544
17;3;2011;80662,04312
18;3;2011;68020,7432
19;3;2011;139968,4805
20;3;2011;164785,4506
21;3;2011;267435,0924
22;3;2011;240835,9999
23;3;2011;92654,2743
24;3;2011;97437,50614
25;3;2011;130523,3678
26;3;2011;116948,1099
27;3;2011;190818,5156
28;3;2011;172990,8728
29;3;2011;105240,1405
30;3;2011;126368,9271
31;3;2011;159023,8761
32;3;2011;370688,4138
33;3;2011;244089,4657
34;3;2011;429943,4353
35;3;2011;544500,9338
36;3;2011;313349,8993
37;3;2011;213521,7817
38;3;2011;209707,8768
39;3;2011;177176,4518
40;3;2011;112077,983
41;3;2011;143713,9181
42;3;2011;129819,2424
43;3;2011;176897,2123
44;3;2011;119143,8564
48;3;2011;79021,4905
50;3;2011;110946,9134
51;3;2011;47546,91544
52;3;2011;179067,5381
53;3;2011;168395,5641
54;3;2011;471457,1413
55;3;2011;138961,1969
56;3;2011;266460,5329
57;3;2011;157644,5797
58;3;2011;352601,9981
59;3;2011;355147,338
60;3;2011;285314,3373
61;3;2011;60843,20749
62;3;2011;158652,4188
63;3;2011;96262,23956
64;3;2011;459215,7676
65;3;2011;87462,01595
66;3;2011;141186,8401
67;3;2011;52420,09034
70;3;2011;31031,52574
71;3;2011;219948,4764
72;3;2011;347425,8361
73;3;2011;168108,4662
74;3;2011;219809,2995
75;3;2011;271149,4657
76;3;2011;76663,87496
77;3;2011;145371,7877
78;3;2011;126369,1722
79;3;2011;73094,63259
81;3;2011;67759,06243
82;3;2011;131381,9199
88;3;2011;95158,67563
89;3;2011;120728,2903
90;3;2011;178234,5123
91;3;2011;72181,02088
92;3;2011;8619,327544
93;3;2011;258754,8848
94;3;2011;26584,15149
95;3;2011;34591,70854
96;3;2011;51130,9288
97;3;2011;17973,48456
98;3;2011;13302,6905
99;3;2011;29040,12169
100;3;2011;29831,34738
101;3;2011;22925,14878
104;3;2011;20309,38263
105;3;2011;252234,9379
106;3;2011;44239,43447
107;3;2011;41310,09842
108;3;2011;97478,51108
109;3;2011;17546,72983
110;3;2011;165395,3963
111;3;2011;14943,45613
112;3;2011;17568,8436
118;3;2011;114027,4513
119;3;2011;55915,28132
120;3;2011;21353,91112
121;3;2011;36345,24167
122;3;2011;21362,86537
123;3;2011;212279,8208
124;3;2011;75777,25237
125;3;2011;89604,91085
126;3;2011;190523,007
127;3;2011;28248,00594
128;3;2011;112803,2348
129;3;2011;23421,88332
130;3;2011;34426,62914
132;3;2011;27958,70193
134;3;2011;296106,8989
135;3;2011;22892,94912
136;3;2011;51062,54758
137;3;2011;26830,169
138;3;2011;7463,150232
139;3;2011;17872,13113
140;3;2011;24659,6786
141;3;2011;37587,4987
142;3;2011;14836,21452
143;3;2011;103443,5171
144;3;2011;35516,46233
145;3;2011;33072,06222
146;3;2011;171189,588
147;3;2011;41366,22722
148;3;2011;26752,76533
151;3;2011;182601,7187
152;3;2011;10965,90134
153;3;2011;19829,70838
154;3;2011;25834,89099
155;3;2011;8924,712977
156;3;2011;10312,03558
157;3;2011;10303,85072
158;3;2011;25499,7642
159;3;2011;54629,21999
165;3;2011;37290,37522
166;3;2011;173410,4521
167;3;2011;38066,56031
168;3;2011;17497,72689
1;4;2011;1644,175235
4;4;2011;31698,0577
5;4;2011;37940,29507
6;4;2011;81155,53268
7;4;2011;41134,60635
9;4;2011;137188,7266
10;4;2011;103762,2104
12;4;2011;92192,08496
13;4;2011;69820,53127
14;4;2011;89239,56149
15;4;2011;149099,1279
16;4;2011;176049,8032
17;4;2011;80713,32229
18;4;2011;68063,98593
19;4;2011;140057,4625
20;4;2011;164890,2094
21;4;2011;267605,1085
22;4;2011;240989,1062
23;4;2011;92713,17728
24;4;2011;97499,44995
25;4;2011;130606,3453
26;4;2011;117022,4572
27;4;2011;190939,8244
28;4;2011;173100,8481
29;4;2011;105307,0447
30;4;2011;126449,2634
31;4;2011;159124,9721
32;4;2011;370924,071
33;4;2011;244244,6403
34;4;2011;430216,7626
35;4;2011;544847,0886
36;4;2011;313549,1048
37;4;2011;213657,5236
38;4;2011;209841,1941
39;4;2011;177289,088
40;4;2011;112149,2342
41;4;2011;143805,2812
42;4;2011;129901,7722
43;4;2011;177009,6709
44;4;2011;119219,5996
48;4;2011;79141,57289
50;4;2011;111214,6088
51;4;2011;47607,64097
52;4;2011;179127,653
53;4;2011;168398,3591
54;4;2011;471761,5174
55;4;2011;139104,5288
56;4;2011;266549,9865
57;4;2011;157675,9733
58;4;2011;352720,3703
59;4;2011;355437,9233
60;4;2011;285547,7845
61;4;2011;60892,99003
62;4;2011;158782,2298
63;4;2011;96372,77979
64;4;2011;459293,3583
65;4;2011;87534,76377
66;4;2011;141304,2743
67;4;2011;52555,3456
70;4;2011;31074,55278
71;4;2011;220227,0937
72;4;2011;347760,7231
73;4;2011;168270,5075
74;4;2011;220021,1757
75;4;2011;271410,8292
76;4;2011;76701,92698
77;4;2011;145443,9428
78;4;2011;126431,8954
79;4;2011;73130,91301
81;4;2011;67792,69455
82;4;2011;131951,812
88;4;2011;95213,18254
89;4;2011;120865,9576
90;4;2011;178294,8098
91;4;2011;72229,43923
92;4;2011;8627,692427
93;4;2011;258891,1549
94;4;2011;26622,9703
95;4;2011;34617,74511
96;4;2011;51149,51933
97;4;2011;17978,9891
98;4;2011;13312,10143
99;4;2011;29077,04039
100;4;2011;29895,70436
101;4;2011;22954,75091
104;4;2011;20317,73673
105;4;2011;252302,7539
106;4;2011;44251,32871
107;4;2011;41342,49961
108;4;2011;97542,05439
109;4;2011;17549,83629
110;4;2011;165632,3767
111;4;2011;14949,67448
112;4;2011;17588,19192
118;4;2011;114318,9014
119;4;2011;55967,51614
120;4;2011;21354,6128
121;4;2011;36490,13064
122;4;2011;21384,649
123;4;2011;213085,017
124;4;2011;76000,32059
125;4;2011;89854,80549
126;4;2011;191144,7596
127;4;2011;28347,68469
128;4;2011;113859,9179
129;4;2011;23504,59413
130;4;2011;34546,22481
132;4;2011;27993,69098
134;4;2011;296431,0716
135;4;2011;22892,08484
136;4;2011;51099,96623
137;4;2011;26828,33651
138;4;2011;7459,74933
139;4;2011;17888,20755
140;4;2011;24674,44202
141;4;2011;37593,85996
142;4;2011;14837,53135
143;4;2011;103529,4475
144;4;2011;35531,55399
145;4;2011;33118,76234
146;4;2011;171377,0034
147;4;2011;41367,97427
148;4;2011;26765,63533
151;4;2011;182676,0853
152;4;2011;10971,03973
153;4;2011;19829,66672
154;4;2011;25854,36296
155;4;2011;8928,965783
156;4;2011;10310,75558
157;4;2011;10305,97399
158;4;2011;25523,67711
159;4;2011;54680,29906
165;4;2011;37411,12049
166;4;2011;173974,7918
167;4;2011;38143,39989
168;4;2011;17508,1412
1;5;2011;1645,220485
4;5;2011;31718,20906
5;5;2011;37964,4148
6;5;2011;81207,12558
7;5;2011;41160,75679
9;5;2011;137275,9414
10;5;2011;103828,175
12;5;2011;92250,6941
13;5;2011;69864,91818
14;5;2011;89296,29364
15;5;2011;149193,9145
16;5;2011;176161,723
17;5;2011;80764,63406
18;5;2011;68107,25615
19;5;2011;140146,501
20;5;2011;164995,0348
21;5;2011;267775,2327
22;5;2011;241142,3099
23;5;2011;92772,11769
24;5;2011;97561,43314
25;5;2011;130689,3755
26;5;2011;117096,8517
27;5;2011;191061,2103
28;5;2011;173210,8932
29;5;2011;105373,9914
30;5;2011;126529,6508
31;5;2011;159226,1324
32;5;2011;371159,878
33;5;2011;244399,9136
34;5;2011;430490,2637
35;5;2011;545193,4634
36;5;2011;313748,4369
37;5;2011;213793,3518
38;5;2011;209974,5961
39;5;2011;177401,7957
40;5;2011;112220,5307
41;5;2011;143896,7023
42;5;2011;129984,3544
43;5;2011;177122,2011
44;5;2011;119295,3909
48;5;2011;79261,83776
50;5;2011;111482,9503
51;5;2011;47668,44407
52;5;2011;179187,7881
53;5;2011;168401,1542
54;5;2011;472066,0901
55;5;2011;139248,0086
56;5;2011;266639,4702
57;5;2011;157707,373
58;5;2011;352838,7823
59;5;2011;355728,7463
60;5;2011;285781,4226
61;5;2011;60942,81331
62;5;2011;158912,1471
63;5;2011;96483,44695
64;5;2011;459370,962
65;5;2011;87607,57209
66;5;2011;141421,8062
67;5;2011;52690,94986
70;5;2011;31117,63949
71;5;2011;220506,0639
72;5;2011;348095,933
73;5;2011;168432,705
74;5;2011;220233,2562
75;5;2011;271672,4447
76;5;2011;76739,99788
77;5;2011;145516,1337
78;5;2011;126494,6497
79;5;2011;73167,21144
81;5;2011;67826,34336
82;5;2011;132524,1762
88;5;2011;95267,72067
89;5;2011;121003,7818
90;5;2011;178355,1278
91;5;2011;72277,89006
92;5;2011;8636,065429
93;5;2011;259027,4969
94;5;2011;26661,8458
95;5;2011;34643,80128
96;5;2011;51168,11719
97;5;2011;17984,49531
98;5;2011;13321,51902
99;5;2011;29114,00602
100;5;2011;29960,21068
101;5;2011;22984,39126
104;5;2011;20326,09427
105;5;2011;252370,5882
106;5;2011;44263,22615
107;5;2011;41374,92622
108;5;2011;97605,64397
109;5;2011;17552,9433
110;5;2011;165869,6967
111;5;2011;14955,89543
112;5;2011;17607,56155
118;5;2011;114611,0965
119;5;2011;56019,79977
120;5;2011;21355,3145
121;5;2011;36635,59721
122;5;2011;21406,45484
123;5;2011;213893,2675
124;5;2011;76224,04545
125;5;2011;90105,39704
126;5;2011;191768,5412
127;5;2011;28447,71517
128;5;2011;114926,4995
129;5;2011;23587,59702
130;5;2011;34666,23698
132;5;2011;28028,72382
134;5;2011;296755,5993
135;5;2011;22891,2206
136;5;2011;51137,43455
137;5;2011;26826,50413
138;5;2011;7456,349978
139;5;2011;17904,29843
140;5;2011;24689,22932
141;5;2011;37600,2223
142;5;2011;14838,84829
143;5;2011;103615,4494
144;5;2011;35546,65207
145;5;2011;33165,5284
146;5;2011;171564,624
147;5;2011;41369,72138
148;5;2011;26778,51696
151;5;2011;182750,4821
152;5;2011;10976,18051
153;5;2011;19829,62506
154;5;2011;25873,8497
155;5;2011;8933,220615
156;5;2011;10309,47575
157;5;2011;10308,09771
158;5;2011;25547,61244
159;5;2011;54731,4259
165;5;2011;37532,25673
166;5;2011;174540,9681
167;5;2011;38220,39458
168;5;2011;17518,5617
1;6;2011;1646,266398
4;6;2011;31738,37323
5;6;2011;37988,54986
6;6;2011;81258,75127
7;6;2011;41186,92386
9;6;2011;137363,2116
10;6;2011;103894,1815
12;6;2011;92309,34051
13;6;2011;69909,3333
14;6;2011;89353,06184
15;6;2011;149288,7613
16;6;2011;176273,7141
17;6;2011;80815,97845
18;6;2011;68150,55388
19;6;2011;140235,5962
20;6;2011;165099,9269
21;6;2011;267945,4651
22;6;2011;241295,6109
23;6;2011;92831,09558
24;6;2011;97623,45573
25;6;2011;130772,4584
26;6;2011;117171,2935
27;6;2011;191182,6734
28;6;2011;173321,0084
29;6;2011;105440,9806
30;6;2011;126610,0894
31;6;2011;159327,357
32;6;2011;371395,835
33;6;2011;244555,2856
34;6;2011;430763,9387
35;6;2011;545540,0585
36;6;2011;313947,8957
37;6;2011;213929,2663
38;6;2011;210108,083
39;6;2011;177514,5751
40;6;2011;112291,8725
41;6;2011;143988,1816
42;6;2011;130066,9892
43;6;2011;177234,8027
44;6;2011;119371,2304
48;6;2011;79382,28538
50;6;2011;111751,9391
51;6;2011;47729,32481
52;6;2011;179247,9433
53;6;2011;168403,9493
54;6;2011;472370,8593
55;6;2011;139391,6364
56;6;2011;266728,9839
57;6;2011;157738,7791
58;6;2011;352957,234
59;6;2011;356019,8073
60;6;2011;286015,252
61;6;2011;60992,67736
62;6;2011;159042,1707
63;6;2011;96594,24119
64;6;2011;459448,5789
65;6;2011;87680,44097
66;6;2011;141539,4359
67;6;2011;52826,904
70;6;2011;31160,78593
71;6;2011;220785,3876
72;6;2011;348431,4659
73;6;2011;168595,0589
74;6;2011;220445,5411
75;6;2011;271934,3123
76;6;2011;76778,08767
77;6;2011;145588,3604
78;6;2011;126557,4351
79;6;2011;73203,52789
81;6;2011;67860,00888
82;6;2011;133099,023
88;6;2011;95322,29003
89;6;2011;121141,7632
90;6;2011;178415,4661
91;6;2011;72326,37339
92;6;2011;8644,446557
93;6;2011;259163,9106
94;6;2011;26700,77807
95;6;2011;34669,87707
96;6;2011;51186,72238
97;6;2011;17990,00322
98;6;2011;13330,94327
99;6;2011;29151,01864
100;6;2011;30024,86673
101;6;2011;23014,06989
104;6;2011;20334,45525
105;6;2011;252438,4407
106;6;2011;44275,12679
107;6;2011;41407,37825
108;6;2011;97669,27984
109;6;2011;17556,05086
110;6;2011;166107,3567
111;6;2011;14962,11896
112;6;2011;17626,95251
118;6;2011;114904,0383
119;6;2011;56072,13224
120;6;2011;21356,01623
121;6;2011;36781,64367
122;6;2011;21428,28292
123;6;2011;214704,5837
124;6;2011;76448,42891
125;6;2011;90356,68746
126;6;2011;192394,3585
127;6;2011;28548,09863
128;6;2011;116003,0722
129;6;2011;23670,89303
130;6;2011;34786,66708
132;6;2011;28063,80051
134;6;2011;297080,4823
135;6;2011;22890,35638
136;6;2011;51174,95262
137;6;2011;26824,67188
138;6;2011;7452,952174
139;6;2011;17920,40379
140;6;2011;24704,04053
141;6;2011;37606,58571
142;6;2011;14840,16536
143;6;2011;103701,5227
144;6;2011;35561,75656
145;6;2011;33212,36051
146;6;2011;171752,4501
147;6;2011;41371,46857
148;6;2011;26791,41024
151;6;2011;182824,9092
152;6;2011;10981,32371
153;6;2011;19829,5834
154;6;2011;25893,35123
155;6;2011;8937,477475
156;6;2011;10308,19607
157;6;2011;10310,22187
158;6;2011;25571,57021
159;6;2011;54782,60053
165;6;2011;37653,78521
166;6;2011;175108,9869
167;6;2011;38297,54469
168;6;2011;17528,98841
1;7;2011;1645,025883
4;7;2011;31714,45733
5;7;2011;37959,92425
6;7;2011;81197,52015
7;7;2011;41155,88817
9;7;2011;137259,704
10;7;2011;103815,8938
12;7;2011;92239,78241
13;7;2011;69856,65434
14;7;2011;89285,7314
15;7;2011;149176,2674
16;7;2011;176140,8861
17;7;2011;80755,08097
18;7;2011;68099,20022
19;7;2011;140129,9241
20;7;2011;164975,5187
21;7;2011;267743,5595
22;7;2011;241113,7868
23;7;2011;92761,14433
24;7;2011;97549,89327
25;7;2011;130673,9171
26;7;2011;117083,0011
27;7;2011;191038,611
28;7;2011;173190,4053
29;7;2011;105361,5274
30;7;2011;126514,6845
31;7;2011;159207,2986
32;7;2011;371115,9761
33;7;2011;244371,0053
34;7;2011;430439,344
35;7;2011;545128,9763
36;7;2011;313711,3258
37;7;2011;213768,0636
38;7;2011;209949,7597
39;7;2011;177380,8121
40;7;2011;112207,2569
41;7;2011;143879,6818
42;7;2011;129968,9795
43;7;2011;177101,2505
44;7;2011;119281,2803
48;7;2011;79179
50;7;2011;111171
51;7;2011;47635
52;7;2011;179273,2597
53;7;2011;168966
54;7;2011;472008
55;7;2011;139188
56;7;2011;266766,6558
57;7;2011;157710
58;7;2011;353007,0845
59;7;2011;355643,2055
60;7;2011;285712,7018
61;7;2011;60928,15861
62;7;2011;158873,9341
63;7;2011;96430
64;7;2011;459379
65;7;2011;87585,62392
66;7;2011;141386,3761
67;7;2011;52522
70;7;2011;31091
71;7;2011;220352
72;7;2011;347968,4429
73;7;2011;168371,0166
74;7;2011;220152,5958
75;7;2011;271572,9447
76;7;2011;76736,18456
77;7;2011;145508,9028
78;7;2011;126488,364
79;7;2011;73163,57567
81;7;2011;67822,97298
82;7;2011;131355
88;7;2011;95260
89;7;2011;120938
90;7;2011;178355
91;7;2011;72268
92;7;2011;8633
93;7;2011;259012
94;7;2011;26637
95;7;2011;34638
96;7;2011;51168
97;7;2011;17981
98;7;2011;13324
99;7;2011;29094
100;7;2011;29890
101;7;2011;22968
104;7;2011;20398
105;7;2011;252312,0422
106;7;2011;44252,95778
107;7;2011;41367
108;7;2011;97591
109;7;2011;17554
110;7;2011;165716
111;7;2011;14956
112;7;2011;17599
118;7;2011;114250
119;7;2011;56001
120;7;2011;21356
121;7;2011;36360
122;7;2011;21416
123;7;2011;212433
124;7;2011;75906
125;7;2011;89739
126;7;2011;190787
127;7;2011;28279
128;7;2011;110992
129;7;2011;23475
130;7;2011;34444
132;7;2011;28010
134;7;2011;296607,8151
135;7;2011;22892
136;7;2011;51117
137;7;2011;26827
138;7;2011;7455
139;7;2011;17899
140;7;2011;24679
141;7;2011;37601
142;7;2011;14840
143;7;2011;103591
144;7;2011;35546
145;7;2011;33136
146;7;2011;171479,1849
147;7;2011;41371
148;7;2011;26775
151;7;2011;182748
152;7;2011;10976
153;7;2011;19830
154;7;2011;25870
155;7;2011;8933
156;7;2011;10310
157;7;2011;10309
158;7;2011;25539
159;7;2011;54713
165;7;2011;37343
166;7;2011;173370
167;7;2011;38147
168;7;2011;17517
1;8;2011;1645,766552
4;8;2011;31728,73669
5;8;2011;37977,01561
6;8;2011;81234,07913
7;8;2011;41174,41851
9;8;2011;137321,5048
10;8;2011;103862,6367
12;8;2011;92281,31314
13;8;2011;69888,10712
14;8;2011;89325,93207
15;8;2011;149243,4336
16;8;2011;176220,1931
17;8;2011;80791,44074
18;8;2011;68129,86171
19;8;2011;140193,0172
20;8;2011;165049,7985
21;8;2011;267864,1103
22;8;2011;241222,3477
23;8;2011;92802,9098
24;8;2011;97593,81487
25;8;2011;130732,7527
26;8;2011;117135,7174
27;8;2011;191124,6257
28;8;2011;173268,3839
29;8;2011;105408,9662
30;8;2011;126571,6474
31;8;2011;159278,9813
32;8;2011;371283,0702
33;8;2011;244481,0327
34;8;2011;430633,1483
35;8;2011;545374,4192
36;8;2011;313852,5735
37;8;2011;213864,3122
38;8;2011;210044,289
39;8;2011;177460,6773
40;8;2011;112257,7779
41;8;2011;143944,4632
42;8;2011;130027,4977
43;8;2011;177180,9899
44;8;2011;119334,9863
48;8;2011;79258,91667
50;8;2011;111338,5833
51;8;2011;47676,16667
52;8;2011;179323,7217
53;8;2011;169013,5833
54;8;2011;472223,6667
55;8;2011;139286,8333
56;8;2011;266841,7456
57;8;2011;157733
58;8;2011;353106,4493
59;8;2011;355846,565
60;8;2011;285876,0745
61;8;2011;60962,9978
62;8;2011;158964,7794
63;8;2011;96505,58333
64;8;2011;459435,9167
65;8;2011;87636,49865
66;8;2011;141468,5014
67;8;2011;52605,75
70;8;2011;31119,91667
71;8;2011;220540,8333
72;8;2011;348200,3781
73;8;2011;168483,2428
74;8;2011;220299,3365
75;8;2011;271753,9592
76;8;2011;76763,43626
77;8;2011;145560,5781
78;8;2011;126533,2844
79;8;2011;73189,55861
81;8;2011;67847,05929
82;8;2011;131668,8333
88;8;2011;95298,83333
89;8;2011;121032,1667
90;8;2011;178398,75
91;8;2011;72302,25
92;8;2011;8638,833333
93;8;2011;259109,3333
94;8;2011;26662,91667
95;8;2011;34656,33333
96;8;2011;51181,41667
97;8;2011;17984,58333
98;8;2011;13331
99;8;2011;29119
100;8;2011;29930,58333
101;8;2011;22988
104;8;2011;20409,83333
105;8;2011;252356,4956
106;8;2011;44260,75445
107;8;2011;41389,66667
108;8;2011;97635,83333
109;8;2011;17556,25
110;8;2011;165874,8333
111;8;2011;14960,5
112;8;2011;17612,25
118;8;2011;114430,6667
119;8;2011;56037,25
120;8;2011;21356,5
121;8;2011;36441,66667
122;8;2011;21432,41667
123;8;2011;212892,8333
124;8;2011;76040,66667
125;8;2011;89889,25
126;8;2011;191154,5
127;8;2011;28336,83333
128;8;2011;111420,5
129;8;2011;23525,33333
130;8;2011;34511,83333
132;8;2011;28033,75
134;8;2011;296830,2824
135;8;2011;22891,33333
136;8;2011;51142,33333
137;8;2011;26825,58333
138;8;2011;7452,416667
139;8;2011;17910,25
140;8;2011;24688,75
141;8;2011;37605,66667
142;8;2011;14840,91667
143;8;2011;103651,0833
144;8;2011;35556,91667
145;8;2011;33167,33333
146;8;2011;171607,8009
147;8;2011;41372,25
148;8;2011;26783,91667
151;8;2011;182801,5833
152;8;2011;10979,66667
153;8;2011;19830
154;8;2011;25883,66667
155;8;2011;8936,083333
156;8;2011;10309
157;8;2011;10310,5
158;8;2011;25555,58333
159;8;2011;54748,5
165;8;2011;37414,5
166;8;2011;173680,9167
167;8;2011;38196,41667
168;8;2011;17524,41667
1;9;2011;1646,507554
4;9;2011;31743,02247
5;9;2011;37994,11466
6;9;2011;81270,65457
7;9;2011;41192,95718
9;9;2011;137383,3335
10;9;2011;103909,4006
12;9;2011;92322,86256
13;9;2011;69919,57407
14;9;2011;89366,15085
15;9;2011;149310,6301
16;9;2011;176299,5358
17;9;2011;80827,81688
18;9;2011;68160,53701
19;9;2011;140256,1388
20;9;2011;165124,1118
21;9;2011;267984,7155
22;9;2011;241330,9575
23;9;2011;92844,69407
24;9;2011;97637,75624
25;9;2011;130791,6148
26;9;2011;117188,4575
27;9;2011;191210,679
28;9;2011;173346,3975
29;9;2011;105456,4263
30;9;2011;126628,636
31;9;2011;159350,6963
32;9;2011;371450,2394
33;9;2011;244591,1097
34;9;2011;430827,0397
35;9;2011;545619,9727
36;9;2011;313993,8848
37;9;2011;213960,604
38;9;2011;210138,8609
39;9;2011;177540,5786
40;9;2011;112308,3217
41;9;2011;144009,2739
42;9;2011;130086,0423
43;9;2011;177260,7652
44;9;2011;119388,7166
48;9;2011;79338,91399
50;9;2011;111506,4193
51;9;2011;47717,36891
52;9;2011;179374,198
53;9;2011;169061,1801
54;9;2011;472439,4319
55;9;2011;139385,7368
56;9;2011;266916,8565
57;9;2011;157756,0034
58;9;2011;353205,8421
59;9;2011;356050,0407
60;9;2011;286039,5406
61;9;2011;60997,8569
62;9;2011;159055,6767
63;9;2011;96581,22591
64;9;2011;459492,8404
65;9;2011;87687,40293
66;9;2011;141550,6743
67;9;2011;52689,63355
70;9;2011;31148,86023
71;9;2011;220729,8285
72;9;2011;348432,468
73;9;2011;168595,5438
74;9;2011;220446,1751
75;9;2011;271935,0944
76;9;2011;76790,69764
77;9;2011;145612,2717
78;9;2011;126578,2208
79;9;2011;73215,55077
81;9;2011;67871,15415
82;9;2011;131983,4165
88;9;2011;95337,6825
89;9;2011;121126,4067
90;9;2011;178442,5107
91;9;2011;72336,51623
92;9;2011;8644,670608
93;9;2011;259206,7032
94;9;2011;26688,85855
95;9;2011;34674,67637
96;9;2011;51194,83713
97;9;2011;17988,16738
98;9;2011;13338,00368
99;9;2011;29144,02148
100;9;2011;29971,22495
101;9;2011;23008,01742
104;9;2011;20421,67353
105;9;2011;252400,9567
106;9;2011;44268,55248
107;9;2011;41412,34575
108;9;2011;97680,68942
109;9;2011;17558,50029
110;9;2011;166033,8189
111;9;2011;14965,00135
112;9;2011;17625,50998
118;9;2011;114611,619
119;9;2011;56073,52346
120;9;2011;21357,00001
121;9;2011;36523,51676
122;9;2011;21448,84592
123;9;2011;213353,662
124;9;2011;76175,57225
125;9;2011;90039,75156
126;9;2011;191522,7079
127;9;2011;28394,78494
128;9;2011;111850,6543
129;9;2011;23575,77459
130;9;2011;34579,80027
132;9;2011;28057,52014
134;9;2011;297052,9166
135;9;2011;22890,66669
136;9;2011;51167,68783
137;9;2011;26824,16674
138;9;2011;7449,834229
139;9;2011;17921,50707
140;9;2011;24698,51042
141;9;2011;37610,33391
142;9;2011;14841,83339
143;9;2011;103711,2015
144;9;2011;35567,83669
145;9;2011;33198,6963
146;9;2011;171736,5134
147;9;2011;41373,50004
148;9;2011;26792,83894
151;9;2011;182855,1824
152;9;2011;10983,33456
153;9;2011;19830
154;9;2011;25897,3406
155;9;2011;8939,167731
156;9;2011;10308,0001
157;9;2011;10312,00022
158;9;2011;25572,17743
159;9;2011;54784,02303
165;9;2011;37486,1369
166;9;2011;173992,3909
167;9;2011;38245,89735
168;9;2011;17531,83647
1;10;2011;1647,24889
4;10;2011;31757,31469
5;10;2011;38011,22142
6;10;2011;81307,24648
7;10;2011;41211,50421
9;10;2011;137445,19
10;10;2011;103956,1855
12;10;2011;92364,4307
13;10;2011;69951,05518
14;10;2011;89406,38773
15;10;2011;149377,8568
16;10;2011;176378,9142
17;10;2011;80864,2094
18;10;2011;68191,22612
19;10;2011;140319,2887
20;10;2011;165198,4585
21;10;2011;268105,3749
22;10;2011;241439,6161
23;10;2011;92886,49716
24;10;2011;97681,71739
25;10;2011;130850,5034
26;10;2011;117241,2213
27;10;2011;191296,7712
28;10;2011;173424,4463
29;10;2011;105503,9078
30;10;2011;126685,6502
31;10;2011;159422,4435
32;10;2011;371617,484
33;10;2011;244701,2362
34;10;2011;431021,0185
35;10;2011;545865,6367
36;10;2011;314135,2598
37;10;2011;214056,9393
38;10;2011;210233,4754
39;10;2011;177620,5158
40;10;2011;112358,8882
41;10;2011;144074,1137
42;10;2011;130144,6132
43;10;2011;177340,5764
44;10;2011;119442,4711
48;10;2011;79418,99207
50;10;2011;111674,5082
51;10;2011;47758,60676
52;10;2011;179424,6884
53;10;2011;169108,7902
54;10;2011;472655,2957
55;10;2011;139484,7106
56;10;2011;266991,9886
57;10;2011;157779,0101
58;10;2011;353305,2629
59;10;2011;356253,6328
60;10;2011;286203,1002
61;10;2011;61032,73594
62;10;2011;159146,6259
63;10;2011;96656,92778
64;10;2011;459549,7712
65;10;2011;87738,33677
66;10;2011;141632,895
67;10;2011;52773,65085
70;10;2011;31177,83071
71;10;2011;220918,9856
72;10;2011;348664,7125
73;10;2011;168707,9196
